Entity,Year,Annual CO₂ emissions from coal (per capita)
Fiji,1995,0.064220265
Fiji,1996,0.07293456
Fiji,1997,0.07218415
Fiji,1998,0.062692
Fiji,1999,0.057261355
Fiji,2000,0.052520297
Fiji,2001,0.04743846
Fiji,2002,0.05124135
Fiji,2003,0.0507539
Fiji,2004,0
Fiji,2005,0
Fiji,2006,0
Fiji,2007,0
Fiji,2008,0
Fiji,2009,0
Fiji,2010,0
Fiji,2011,0
Fiji,2012,0
Fiji,2013,0
Fiji,2014,0
Fiji,2015,0
Fiji,2016,0
Fiji,2017,0
Fiji,2018,0
Finland,1860,0.021156946
Finland,1861,0.042181488
Finland,1862,0.042096555
Finland,1863,0.044161808
Finland,1864,0.027313774
Finland,1865,0.035686027
Finland,1866,0.039848678
Finland,1867,0.03562215
Finland,1868,0.050245065
Finland,1869,0.03962551
Finland,1870,0.04971571
Finland,1871,0.061544836
Finland,1872,0.048619688
Finland,1873,0.043885782
Finland,1874,0.062968686
Finland,1875,0.042552404
Finland,1876,0.04571015
Finland,1877,0.052688207
Finland,1878,0.06094186
Finland,1879,0.034723364
Finland,1880,0.04319467
Finland,1881,0.04237124
Finland,1882,0.052197374
Finland,1883,0.04802214
Finland,1884,0.060728054
Finland,1885,0.09165541
Finland,1886,0.05092288
Finland,1887,0.04857677
Finland,1888,0.04309501
Finland,1889,0.05695597
Finland,1890,0.076352745
Finland,1891,0.079590105
Finland,1892,0.06800861
Finland,1893,0.06447964
Finland,1894,0.07690203
Finland,1895,0.077954985
Finland,1896,0.09881407
Finland,1897,0.18336143
Finland,1898,0.16868429
Finland,1899,0.25808156
Finland,1900,0.205264
Finland,1901,0.13311575
Finland,1902,0.12359497
Finland,1903,0.16268244
Finland,1904,0.16503383
Finland,1905,0.18049613
Finland,1906,0.191717
Finland,1907,0.28273746
Finland,1908,0.45880675
Finland,1909,0.4090164
Finland,1910,0.32880268
Finland,1911,0.41196078
Finland,1912,0.4646329
Finland,1913,0.5204425
Finland,1914,0.20239504
Finland,1915,0.0060554515
Finland,1916,0.02646574
Finland,1917,0.014339283
Finland,1918,0.023738442
Finland,1919,0.036526345
Finland,1920,0.07598507
Finland,1921,0.07302566
Finland,1922,0.20217137
Finland,1923,0.43233186
Finland,1924,0.50482213
Finland,1925,0.49441406
Finland,1926,0.45431355
Finland,1927,0.8200162
Finland,1928,0.84470433
Finland,1929,0.9101453
Finland,1930,0.7064578
Finland,1931,0.81699157
Finland,1932,0.80467415
Finland,1933,0.86249566
Finland,1934,1.0469133
Finland,1935,0.9082262
Finland,1936,1.2782817
Finland,1937,1.6413326
Finland,1938,1.3018323
Finland,1939,1.0340216
Finland,1940,0.5026705
Finland,1941,0.76253617
Finland,1942,0.64723307
Finland,1943,0.9334069
Finland,1944,0.6512762
Finland,1945,0.11085125
Finland,1946,0.6862154
Finland,1947,1.0613642
Finland,1948,1.6769028
Finland,1949,0.84476006
Finland,1950,1.184394
Finland,1951,1.4942938
Finland,1952,1.564056
Finland,1953,1.194544
Finland,1954,1.4038708
Finland,1955,1.5563703
Finland,1956,1.6198187
Finland,1957,1.5573851
Finland,1958,1.1740247
Finland,1959,1.6507697
Finland,1960,1.639425
Finland,1961,1.3974441
Finland,1962,1.4508494
Finland,1963,1.5299411
Finland,1964,1.7614875
Finland,1965,1.5830785
Finland,1966,1.4819318
Finland,1967,1.4316716
Finland,1968,1.7006291
Finland,1969,2.0427384
Finland,1970,1.8742056
Finland,1971,1.6865665
Finland,1972,1.8993053
Finland,1973,2.0974567
Finland,1974,2.0763655
Finland,1975,1.909468
Finland,1976,2.5868986
Finland,1977,2.4820604
Finland,1978,3.2374473
Finland,1979,3.455791
Finland,1980,4.1870675
Finland,1981,3.6488473
Finland,1982,2.4926136
Finland,1983,2.6417239
Finland,1984,3.0797274
Finland,1985,3.8823335
Finland,1986,3.4559608
Finland,1987,4.121674
Finland,1988,3.989445
Finland,1989,3.8279264
Finland,1990,4.4391313
Finland,1991,4.2665286
Finland,1992,4.1016617
Finland,1993,4.619421
Finland,1994,5.423589
Finland,1995,4.8279533
Finland,1996,5.807381
Finland,1997,5.5450706
Finland,1998,4.602849
Finland,1999,4.4602304
Finland,2000,4.24802
Finland,2001,5.036374
Finland,2002,5.4434485
Finland,2003,6.7174706
Finland,2004,6.052304
Finland,2005,4.0107083
Finland,2006,5.997693
Finland,2007,5.7385225
Finland,2008,4.455859
Finland,2009,4.289382
Finland,2010,5.434346
Finland,2011,4.4696455
Finland,2012,3.6195858
Finland,2013,3.9271564
Finland,2014,3.5385761
Finland,2015,3.0737746
Finland,2016,3.3955154
Finland,2017,3.102293
Finland,2018,3.2496767
Finland,2019,2.762102
Finland,2020,2.1453202
Finland,2021,2.2822356
Finland,2022,2.1807284
Finland,2023,1.5770813
France,1802,0.076622
France,1804,0.07393558
France,1810,0.070469946
France,1811,0.067903295
France,1812,0.07308623
France,1813,0.06727743
France,1814,0.06846539
France,1815,0.076333165
France,1816,0.08116601
France,1817,0.086080305
France,1818,0.07678174
France,1819,0.082100935
France,1820,0.09271228
France,1821,0.095714025
France,1822,0.100134835
France,1823,0.09950061
France,1824,0.10972901
France,1825,0.122663274
France,1826,0.12594925
France,1827,0.18088658
France,1828,0.18988127
France,1829,0.18364692
France,1830,0.19692379
France,1831,0.1809741
France,1832,0.19870651
France,1833,0.21459202
France,1834,0.26293486
France,1835,0.2715916
France,1836,0.31054175
France,1837,0.3298498
France,1838,0.3432477
France,1839,0.33313882
France,1840,0.3381736
France,1841,0.39443934
France,1842,0.41288608
France,1843,0.411831
France,1844,0.43019587
France,1845,0.50076497
France,1846,0.5180938
France,1847,0.5803729
France,1848,0.4628796
France,1849,0.48037285
France,1850,0.5401483
France,1851,0.5501596
France,1852,0.59067684
France,1853,0.6923327
France,1854,0.79631627
France,1855,0.8984247
France,1856,0.9386201
France,1857,0.9539279
France,1858,0.93313754
France,1859,0.94158256
France,1860,1.0236663
France,1861,1.1044588
France,1862,1.1625887
France,1863,1.1770147
France,1864,1.2439736
France,1865,1.3060895
France,1866,1.4150561
France,1867,1.4300553
France,1868,1.4591315
France,1869,1.4926075
France,1870,1.3216964
France,1871,1.3120688
France,1872,1.5881846
France,1873,1.7144201
France,1874,1.6286863
France,1875,1.6942464
France,1876,1.6942782
France,1877,1.6545914
France,1878,1.685225
France,1879,1.740866
France,1880,1.9605349
France,1881,2.0035481
France,1882,2.110028
France,1883,2.2075975
France,1884,2.1144338
France,1885,2.0241911
France,1886,2.0026274
France,1887,2.1052377
France,1888,2.1857188
France,1889,2.2353816
France,1890,2.4592676
France,1891,2.45923
France,1892,2.4589393
France,1893,2.4105833
France,1894,2.5475652
France,1895,2.5654278
France,1896,2.6497502
France,1897,2.769616
France,1898,2.8592827
France,1899,2.9889314
France,1900,3.2119746
France,1901,3.1022046
France,1902,2.9169314
France,1903,3.2064095
France,1904,3.1219893
France,1905,3.15361
France,1906,3.3768184
France,1907,3.5966556
France,1908,3.6202145
France,1909,3.7049072
France,1910,3.7240462
France,1911,3.8920736
France,1912,3.951363
France,1913,4.2909794
France,1914,2.9899921
France,1915,2.6233315
France,1916,2.8037076
France,1917,3.1264672
France,1918,2.7996209
France,1919,3.008309
France,1920,3.9324946
France,1921,3.5657039
France,1922,4.1894364
France,1923,4.677447
France,1924,5.1796064
France,1925,5.062057
France,1926,5.2147393
France,1927,5.317453
France,1928,5.1913557
France,1929,5.7040725
France,1930,5.757286
France,1931,5.2524147
France,1932,4.5827146
France,1933,4.6544113
France,1934,4.638713
France,1935,4.404909
France,1936,4.4203877
France,1937,4.9163823
France,1938,4.5183845
France,1939,4.3919396
France,1940,3.1570995
France,1941,2.9267051
France,1942,2.9890614
France,1943,3.0381448
France,1944,1.9351089
France,1945,2.5720942
France,1946,3.8147266
France,1947,4.071512
France,1948,4.169416
France,1949,4.7063375
France,1950,3.983719
France,1951,4.416586
France,1952,4.2503157
France,1953,3.8546362
France,1954,3.9411771
France,1955,4.064461
France,1956,4.523822
France,1957,4.606972
France,1958,4.1948724
France,1959,3.9233315
France,1960,4.273785
France,1961,4.3758693
France,1962,4.4103546
France,1963,4.1930213
France,1964,4.2277107
France,1965,3.7890763
France,1966,3.685688
France,1967,3.5739222
France,1968,3.3996706
France,1969,3.3307133
France,1970,3.0271971
France,1971,2.7819457
France,1972,2.4436948
France,1973,2.3208103
France,1974,2.3151093
France,1975,2.0927663
France,1976,2.3519056
France,1977,2.3271794
France,1978,2.2517107
France,1979,2.3534687
France,1980,2.3601742
France,1981,2.064843
France,1982,2.107653
France,1983,1.8550433
France,1984,1.8171699
France,1985,1.7540381
France,1986,1.4303777
France,1987,1.3328851
France,1988,1.3638502
France,1989,1.4267533
France,1990,1.4114624
France,1991,1.5014205
France,1992,1.3533533
France,1993,1.0905696
France,1994,1.0649403
France,1995,1.0815063
France,1996,1.1183455
France,1997,1.0460562
France,1998,1.2127886
France,1999,1.1233124
France,2000,1.1039584
France,2001,0.9349832
France,2002,0.9710142
France,2003,0.97436273
France,2004,0.9522429
France,2005,1.0072438
France,2006,0.95924073
France,2007,0.9836722
France,2008,0.89557916
France,2009,0.71632963
France,2010,0.7745765
France,2011,0.66104215
France,2012,0.73056626
France,2013,0.7697187
France,2014,0.6114165
France,2015,0.58602774
France,2016,0.5519414
France,2017,0.6117707
France,2018,0.53629625
France,2019,0.44805798
France,2020,0.36320472
France,2021,0.46161556
France,2022,0.39219642
France,2023,0.29554766
Gabon,1950,0.004068978
Gabon,1951,0.0017260953
Gabon,1952,0.0057230853
Gabon,1953,0.002528235
Gabon,1954,0.00085950317
Gabon,1955,0.0017081917
Gabon,1956,0
Gabon,1957,0
Gabon,1958,0
Georgia,1830,0.00006383903
Georgia,1831,0.000075910226
Georgia,1832,0.00005014668
Georgia,1833,0.000062113344
Georgia,1850,0.000330421
Georgia,1855,0.00095813867
Georgia,1858,0.0013095936
Georgia,1859,0.0013761801
Georgia,1860,0.001633133
Georgia,1861,0.0020983773
Georgia,1862,0.0018600351
Georgia,1863,0.0018381936
Georgia,1864,0.0019789578
Georgia,1865,0.0018181334
Georgia,1866,0.006445809
Georgia,1867,0.0071964436
Georgia,1868,0.005342257
Georgia,1869,0.0075892075
Georgia,1870,0.008249248
Georgia,1871,0.01159607
Georgia,1872,0.011725953
Georgia,1873,0.009736412
Georgia,1874,0.011085643
Georgia,1875,0.011569321
Georgia,1876,0.012931604
Georgia,1877,0.011279687
Georgia,1878,0.015207513
Georgia,1879,0.014001934
Georgia,1880,0.016584015
Georgia,1881,0.014763292
Georgia,1882,0.015109407
Georgia,1883,0.017384855
Georgia,1884,0.01338091
Georgia,1885,0.012594233
Georgia,1886,0.012648756
Georgia,1887,0.011030161
Georgia,1888,0.010924008
Georgia,1889,0.012744122
Georgia,1890,0.013170602
Georgia,1891,0.012635193
Georgia,1892,0.013559569
Georgia,1893,0.015580765
Georgia,1894,0.017892564
Georgia,1895,0.016415365
Georgia,1896,0.01711397
Georgia,1897,0.019999195
Georgia,1898,0.022030462
Georgia,1899,0.028035859
Georgia,1900,0.03035026
Georgia,1901,0.02748616
Georgia,1902,0.027101211
Georgia,1903,0.029079381
Georgia,1904,0.034630816
Georgia,1905,0.037727434
Georgia,1906,0.042742997
Georgia,1907,0.050207227
Georgia,1908,0.0502883
Georgia,1909,0.05193718
Georgia,1910,0.047898438
Georgia,1911,0.053726055
Georgia,1912,0.06633375
Georgia,1913,0.078279346
Georgia,1914,0.062325712
Georgia,1915,0.048288587
Georgia,1916,0.050841387
Georgia,1917,0.048031393
Georgia,1918,0.01792957
Georgia,1919,0.010214796
Georgia,1920,0.009690306
Georgia,1921,0.011851526
Georgia,1922,0.014259221
Georgia,1923,0.015340769
Georgia,1924,0.02095852
Georgia,1925,0.018671801
Georgia,1926,0.03300492
Georgia,1927,0.04209368
Georgia,1928,0.0504404
Georgia,1929,0.047635227
Georgia,1930,0.046482455
Georgia,1931,0.05467489
Georgia,1932,0.0744635
Georgia,1933,0.09179783
Georgia,1934,0.11653389
Georgia,1935,0.13874575
Georgia,1936,0.16367863
Georgia,1937,0.1628917
Georgia,1938,0.17004423
Georgia,1939,0.17150618
Georgia,1940,0.2286211
Georgia,1941,0.18379961
Georgia,1942,0.055162568
Georgia,1943,0.06992513
Georgia,1944,0.10806444
Georgia,1945,0.19129208
Georgia,1946,0.20885731
Georgia,1947,0.2469271
Georgia,1948,0.25113022
Georgia,1949,0.2792181
Georgia,1950,0.3044021
Georgia,1951,0.32610244
Georgia,1952,0.33355674
Georgia,1953,0.33712322
Georgia,1954,0.35822013
Georgia,1955,0.3903317
Georgia,1956,0.39674443
Georgia,1957,0.39979395
Georgia,1958,0.38325524
Georgia,1959,0.3683775
Georgia,1960,0.34360763
Georgia,1961,0.31133753
Georgia,1962,0.2851139
Georgia,1963,0.27976257
Georgia,1964,0.27341864
Georgia,1965,0.27116975
Georgia,1966,0.27051145
Georgia,1967,0.2598167
Georgia,1968,0.24512114
Georgia,1969,0.23972708
Georgia,1970,0.25718492
Georgia,1971,0.25305736
Georgia,1972,0.25565684
Georgia,1973,0.2517393
Georgia,1974,0.24543293
Georgia,1975,0.24778669
Georgia,1976,0.25015056
Georgia,1977,0.24947363
Georgia,1978,0.2412986
Georgia,1979,0.23796372
Georgia,1980,0.25051394
Georgia,1981,0.2161873
Georgia,1982,0.21628536
Georgia,1983,0.21019855
Georgia,1984,0.20478417
Georgia,1985,0.236264
Georgia,1986,0.24107131
Georgia,1987,0.23988205
Georgia,1988,0.24098158
Georgia,1989,0.22909951
Georgia,1990,0.19483522
Georgia,1991,0.17608893
Georgia,1992,0.18275289
Georgia,1993,0.12310535
Georgia,1994,0.066799454
Georgia,1995,0.03193447
Georgia,1996,0.03349752
Georgia,1997,0.0062427586
Georgia,1998,0.016825492
Georgia,1999,0.013967869
Georgia,2000,0.013544151
Georgia,2001,0.013068576
Georgia,2002,0.013314428
Georgia,2003,0.027801814
Georgia,2004,0.0424568
Georgia,2005,0.04459264
Georgia,2006,0.04492235
Georgia,2007,0.096042134
Georgia,2008,0.1152788
Georgia,2009,0.13003503
Georgia,2010,0.20490162
Georgia,2011,0.27844226
Georgia,2012,0.30730504
Georgia,2013,0.31646508
Georgia,2014,0.30899748
Georgia,2015,0.29291448
Georgia,2016,0.2724766
Georgia,2017,0.30526403
Georgia,2018,0.31861869
Georgia,2019,0.2567015
Georgia,2020,0.2258046
Georgia,2021,0.22735445
Georgia,2022,0.22113913
Georgia,2023,0.20800033
Germany,1800,0.044171557
Germany,1801,0.029240523
Germany,1802,0.029754901
Germany,1803,0.02830634
Germany,1804,0.05245813
Germany,1805,0.053302526
Germany,1806,0.047273606
Germany,1807,0.13335954
Germany,1808,0.043796904
Germany,1809,0.044674568
Germany,1810,0.046192635
Germany,1811,0.04306568
Germany,1812,0.041702244
Germany,1813,0.04004199
Germany,1814,0.039072905
Germany,1815,0.044824384
Germany,1816,0.1021735
Germany,1817,0.14253065
Germany,1818,0.14646468
Germany,1819,0.13376212
Germany,1820,0.1361196
Germany,1821,0.1402481
Germany,1822,0.14235331
Germany,1823,0.15628752
Germany,1824,0.12372251
Germany,1825,0.16412507
Germany,1826,0.15657145
Germany,1827,0.16771843
Germany,1828,0.16573869
Germany,1829,0.13103831
Germany,1830,0.17101406
Germany,1831,0.16203187
Germany,1832,0.12038958
Germany,1833,0.1513005
Germany,1834,0.15085933
Germany,1835,0.16690293
Germany,1836,0.17388494
Germany,1837,0.19722018
Germany,1838,0.21752897
Germany,1839,0.22798942
Germany,1840,0.29514763
Germany,1841,0.3044165
Germany,1842,0.34398574
Germany,1843,0.32294974
Germany,1844,0.33847037
Germany,1845,0.38910353
Germany,1846,0.40357685
Germany,1847,0.42012787
Germany,1848,0.38629287
Germany,1849,0.40705645
Germany,1850,0.4490097
Germany,1851,0.49647328
Germany,1852,0.5601497
Germany,1853,0.60221237
Germany,1854,0.70180196
Germany,1855,0.8183968
Germany,1856,0.87816346
Germany,1857,0.92877984
Germany,1858,0.9969994
Germany,1859,0.9394867
Germany,1860,1.003471
Germany,1861,1.1302289
Germany,1862,1.2347139
Germany,1863,1.3269968
Germany,1864,1.5084821
Germany,1865,1.6742505
Germany,1866,1.6429484
Germany,1867,1.7880977
Germany,1868,1.9052998
Germany,1869,1.9682022
Germany,1870,1.9248075
Germany,1871,2.1205926
Germany,1872,2.2655184
Germany,1873,2.3903842
Germany,1874,1.718883
Germany,1875,2.412563
Germany,1876,2.4312449
Germany,1877,2.3523679
Germany,1878,2.4020395
Germany,1879,2.5210156
Germany,1880,2.807626
Germany,1881,2.993112
Germany,1882,3.1691716
Germany,1883,3.3452098
Germany,1884,3.403853
Germany,1885,3.4493747
Germany,1886,3.4589999
Germany,1887,3.5775537
Germany,1888,3.8750913
Germany,1889,4.091015
Germany,1890,4.2363772
Germany,1891,4.4394307
Germany,1892,4.260988
Germany,1893,4.3143945
Germany,1894,4.425168
Germany,1895,4.5318866
Germany,1896,4.807903
Germany,1897,5.0628953
Germany,1898,5.21086
Germany,1899,5.463519
Germany,1900,5.804156
Germany,1901,5.7001295
Germany,1902,5.5047717
Germany,1903,5.8387046
Germany,1904,5.9620047
Germany,1905,6.3110666
Germany,1906,5.882129
Germany,1907,7.0871506
Germany,1908,7.0494404
Germany,1909,6.9564376
Germany,1910,6.897436
Germany,1911,7.0746646
Germany,1912,7.692391
Germany,1913,8.278245
Germany,1914,7.770751
Germany,1915,7.244175
Germany,1916,7.857744
Germany,1917,8.255455
Germany,1918,7.9504046
Germany,1919,6.125794
Germany,1920,6.7817173
Germany,1921,7.4561653
Germany,1922,7.1430693
Germany,1923,5.1701756
Germany,1924,6.991063
Germany,1925,7.040198
Germany,1926,6.3079343
Germany,1927,7.301617
Germany,1928,7.5548544
Germany,1929,8.020321
Germany,1930,6.8299885
Germany,1931,5.6721606
Germany,1932,5.075309
Germany,1933,5.286942
Germany,1934,5.8579273
Germany,1935,6.41348
Germany,1936,7.021545
Germany,1937,7.8700724
Germany,1938,8.318144
Germany,1939,8.94272
Germany,1940,9.001202
